,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
VICEX,0.22174564543125586,0.1720074155125031,-0.40886155980927097,0.10503692119034858,0.15849284999878677,0.09981040805268693,0.19681453486114697,0.29344128368584554,0.015907612545606353,0.03482663390205798,0.10902309716587677,0.25287915547339956,-0.2068288032638027,0.2616145490076782,-0.023090568784946863,-0.004704440711519542,0.028693069809659022,-0.025952633275295844,0.014917493356771727,0.2116005154364704
NULG,,,,,,,,,,,,0.24568689349911588,0.0005149699777053929,0.39787938426248237,0.38081791305587864,0.29415542481292123,-0.28366908928800605,0.4345852002175017,0.2539550873598886,0.14927599235453615
IPKW,,,,,,,,,,0.07282686447521147,0.13560264102328046,0.3331131812487351,-0.2198332954137393,0.19756004090683277,0.1523150648349143,0.11448196185316273,-0.1358640036619596,0.15498556956716758,0.11353557923393098,0.46664079537569236
TMPRX,,,,,,,,,,,,,,,,,-0.1530940792878832,0.27568132906506215,0.09788166860530967,0.06906113830110283
OARK,,,,,,,,,,,,,,,,,,0.2309255576815854,0.10980563879431116,0.2179507526491351
PEQZX,0.09446120663485402,0.09923616874738816,-0.40137326017545494,0.38411468402778226,0.13271008058947742,-0.053629070519814914,0.11345594074474308,0.30946585995017917,0.09896843349744167,0.0028876577808845116,0.08699850951233623,0.20804726254525474,-0.08552633225454964,0.28422362504722987,0.26460573680679245,0.22777811559869643,-0.25323978222916843,0.2957027570069082,0.23793416049755955,0.13422248921386948
ETU,,,,,,,,,,,,,,,,,,,,-0.6510050974110503
TSCPX,0.1510938172748988,0.10202784678490961,-0.3102172802608003,0.3390729795228664,0.24371366370441305,0.011438316643577418,0.11519419330113156,0.4376400588802405,0.00812151035355213,0.017300367822767893,0.11141622497799508,0.20594049685695204,-0.04844948201495669,0.28869870249086693,0.3420812637130344,0.08950735824149914,-0.2732634515207142,0.1701244813278009,0.16770663251012263,0.07337112043226068
AAGPX,0.16921595787134192,0.030755305731696048,-0.38647966586712,0.23131703050125507,0.12272703441560884,-0.03883499166831872,0.16450914744144995,0.31022043727277393,0.11158297825203767,-0.06257569910398098,0.1703507048871955,0.15525342260110975,-0.13110790034876607,0.28269656290017786,0.020790214270793417,0.29390541993763186,-0.06405960811533196,0.13359606642872612,0.1474314664090819,0.1555551792916381
PRXCX,0.048552144547997056,0.02337732530272052,-0.06339253922501731,0.14713970183365976,0.018384052840610066,0.10377738350417687,0.09319991519867732,-0.02738978435900441,0.11445956186513029,0.03796175838982885,-0.0017518067030737328,0.05531732325951766,0.007471449255514351,0.07222651210008935,0.042991888135266,0.026836127606636673,-0.09281161398411597,0.06824750041304939,0.028408033018738843,0.021344792900199527
GEVG,,,,,,,,,,,,,,,,,,,,
USIFX,0.23813073136466167,0.07906136390225194,-0.3524948389927254,0.29929990638886705,0.07416649337402093,-0.10517046217963277,0.18513517619516562,0.15973027167037235,-0.03611058151393587,0.01179358786687601,0.037334705762479325,0.27708619762447606,-0.146615385909723,0.23465492557626821,0.023472849168518106,0.14737917455889193,-0.16065849647948016,0.16948263717483059,0.060149262319456165,0.3396276648358454
VEXAX,0.12779175212202842,0.0442505156128179,-0.3786319185855672,0.3457673554930767,0.24999494807825595,-0.05033827353667386,0.16952370677905226,0.3485534941210455,0.08618252478897115,-0.031056884772649562,0.1820283261480704,0.1725451867826897,-0.10102213094374513,0.2803189200624181,0.3184816412476861,0.14043182467266146,-0.26802132543844936,0.26194328021622404,0.1822669325381907,0.12178089958591864
VOTE,,,,,,,,,,,,,,,,,-0.20148639514658462,0.28072872939323523,0.26162923933189597,0.18988642848313364
JNUG,,,,,,,,,-0.8618394367505319,-0.7720264240733419,0.6450466679961497,-0.327119444213687,-0.5230085376186051,0.808499756339214,-0.8562336711952147,-0.5305730206662602,-0.41196556502741666,-0.10830326515903133,0.1378396989126205,4.443681791532205
WEAT,,,,,,,-0.050756940540862217,-0.2850218234703841,-0.1327433164112074,-0.2711323730963703,-0.2312848821032647,-0.12536441203224502,-0.0246710529411599,-0.02173911795394945,0.056314046718195065,0.19773096616017338,0.09766171116307443,-0.24045799081541241,-0.17039583427168759,-0.15983262576550317
CLSE,,,,,,,,,,,,,,,,,,0.1791978276413082,0.3686564770556584,0.20692563379560913
BETZ,,,,,,,,,,,,,,,,-0.036850358572391384,-0.4247831468486639,0.20083099387374248,0.1202573338108468,0.17853856289068437
SFTY,,,,,,,,,,,,,,,,,,,,
CFRIX,,,,,,,,0.04899974734386059,-0.02670478743948823,-0.05126472681355665,0.09907793463959669,0.07141958556596739,0.006138100516824618,0.10176708729027717,0.032334805737091354,0.037126513587806054,-0.023097501081265293,0.13223395697053397,0.09482315671033636,0.05551195880734805
TWCIX,-0.028549754436684505,0.21712817876331036,-0.39080288659443674,0.3056173107090463,0.130466693379361,0.005186645966231751,0.12778127530883876,0.2711583927603205,0.11174567318902917,0.0797849796385639,0.07357067301497344,0.2772898112890363,-0.04506199539731137,0.35646451515877264,0.3228782821882661,0.2741854948893905,-0.29564131196898547,0.41205828103319253,0.28027585297059954,0.1730391902320636
BAIAX,0.03718725430785508,0.06504061674082484,0.03730117398598076,0.05807624608046691,0.050010369823833445,0.059058032478447986,0.03670085346896523,-0.02780198593775185,0.03383580335336989,0.0036734680227814565,0.01733441532503499,0.022020438543731258,0.0027631666441390035,0.06546180815291125,0.05081096188496237,-0.015418692030206183,-0.0937848835395656,0.03801555561007919,0.020816452349165848,0.06954990119276339
MINVX,0.15294817649317638,-0.007321303337207263,-0.3233721233971153,0.3372755867314412,0.08991589054960403,-0.007799447062496134,0.12076670402187584,0.26300840786869784,0.12432089873950347,0.006650375271587183,0.14402109821755005,0.21846408876609047,0.0029271590917514523,0.3095667464648961,0.13703675782705793,0.24682786672962176,-0.1302849550809172,0.25793632410291645,0.16861680699864556,0.04587951982024685
RPSIX,0.0793390381389838,0.06135671761948114,-0.0955115856034745,0.1987388863691466,0.08803806487176957,0.040058212954692474,0.10202533081296639,0.0279934544512761,0.04005374195314415,-0.02159113175087357,0.08398938937743616,0.0701843917990872,-0.02606444465451674,0.11465436385070071,0.05904863486170009,0.028441645782798508,-0.10443378769660672,0.0761485035604883,0.044052254696670845,0.07313570339130515
VFICX,0.043606159928327504,0.05952651451117097,-0.06885659149979406,0.18747404423519476,0.10393655579986483,0.07651605992788135,0.09373583659054496,-0.01172889048172876,0.05614915713219237,0.012340211208369034,0.03715526993968532,0.04179632645532072,-0.003528829084793683,0.10290714587314831,0.10225870792844827,-0.012265585414578672,-0.13165587712401727,0.0801447357870797,0.03817438875092338,0.09362870735377671
COYY,,,,,,,,,,,,,,,,,,,,
AMID,,,,,,,,,,,,,,,,,,0.3191039610350337,0.1435571415211767,0.0029160882322369908
GRESX,0.3172826806654494,-0.1631887666851296,-0.4086614077812638,0.2825113469661813,0.27743939736065215,0.07752385413474783,0.15221695929563106,0.008655126419268466,0.2899423241312773,0.016974714949296033,0.06661417427022642,0.0265967902128037,-0.05316786010964458,0.28412267195485175,-0.06688487413081845,0.4938954052281097,-0.276103546261242,0.18118809556537463,0.04729599178503263,0.012368826177167724
IGIFX,,,,0.3318576291194897,0.06374836156244434,-0.08092528439224234,0.16577551906845045,0.16336218259224022,-0.021341007050409755,-0.08133607522463326,0.03882644592340845,0.2563567178721846,-0.15328512342489187,0.2752988526440061,0.06722630460613988,0.09278119338348922,-0.1561795543645963,0.1450225115062509,0.04346517809031969,0.3590034279428178
UPGR,,,,,,,,,,,,,,,,,,,-0.13659553198550412,0.32872185948399935
VIPSX,0.0026392157037078423,0.11125855473371993,-0.03912527305406155,0.12064252871945391,0.06069415876562956,0.1349751474644092,0.06930045406792229,-0.08538170706888881,0.034318018678217044,-0.022738502023556317,0.02963356687957419,0.02579043804888359,-0.013229787548455718,0.07884825249689587,0.10403058008712351,0.05359462010325111,-0.11678814309206409,0.03296168418172951,0.01919733380576627,0.06864917624575062
FOSFX,0.17464996637411567,0.21589741647237704,-0.4722071870131779,0.22306286979674517,0.04417465279101607,-0.1685082054024265,0.21113708971196465,0.24954823815567262,-0.023211991616015393,0.09058160542191462,0.004770013215963598,0.2916276971307683,-0.15018184673649182,0.2935047774545587,0.14732347253943012,0.18682741112890744,-0.24642668134995338,0.19963790135876214,0.06789035644813168,0.2136605055740659
PJDZX,,,,,,,,,,-0.016424205531703984,0.11082126072719523,0.16721374512637355,-0.0776810427848903,0.3195139541619727,0.13322515661442402,0.261792796846259,-0.10450208147154183,0.09512795266704033,0.1768431428084738,0.19180393161038167
HCOW,,,,,,,,,,,,,,,,,,,0.0741456907756266,0.07094695432051301
INDE,,,,,,,,,,,,,,,,,,,0.11180188097828925,6.0624389044861005e-05
NVBT,,,,,,,,,,,,,,,,,,0.16665330774527365,0.12312143179783797,0.1348246285330954
EQL,,,,,0.13631852596662553,0.015203295247227855,0.12851670735582799,0.2741408913798178,0.141455518077654,-0.0116328508966409,0.1404010353343308,0.17704497429660448,-0.06497641925105202,0.2795313502155212,0.10552266706944913,0.3131708070957644,-0.10829678527213649,0.17251262306712523,0.16334976591189942,0.14139755199440307
PVAL,,,,,,,,,,,,,,,,,-0.026562782381438277,0.18989962823128592,0.18925900920097605,0.25440391301439624
ROBO,,,,,,,,,-0.04535826599314596,-0.052365912219439203,0.19953753444563005,0.4256637524503344,-0.21717330948780345,0.2915154298159326,0.4318165954267583,0.15512794262969254,-0.34059206447613144,0.23101230656673755,0.01027132400177777,0.24613957898328942
ADVE,,,,,,,,,,,,,,,,,,,0.0820164687819509,0.27087244974944014
AIYY,,,,,,,,,,,,,,,,,,,-0.1538068781113746,-0.5850575977420347
PLTZ,,,,,,,,,,,,,,,,,,,,
RTXG,,,,,,,,,,,,,,,,,,,,
SWNRX,,,,,,,,,0.07623725099417245,-0.0007839911684272005,0.08800808720969533,0.21482650631509403,-0.11059663790719798,0.23334655412826932,0.14309380007613015,0.18651005824215994,-0.1960169708462839,0.20968697764191235,0.14782868762739887,0.20327891247779317
TDSC,,,,,,,,,,,,,,,,0.1608359150474108,-0.20160212198040095,0.07774668069766921,0.07658933371733712,0.07000389225885595
LZSMX,0.22797760161245062,-0.046970736711586136,-0.4994451182717342,0.3673466078304344,0.19901366805082987,-0.14277547634452903,0.195275733692597,0.28118815031532507,-0.024689807942540276,0.09802941335543491,-0.03502313003424584,0.36426470872451766,-0.25679717434713123,0.25903660452632304,0.12693891224932385,0.12204092061296401,-0.2657734900477866,0.109821977214412,-0.02400089386504367,0.37314824732456
LYLD,,,,,,,,,,,,,,,,,,,,0.13993726315219113
QYLD,,,,,,,,,0.03773327303106977,0.07369599303988772,0.042654660098428554,0.1801508293489944,-0.039638878795705046,0.2268573820490456,0.0815374955795245,0.1094989133964479,-0.19432885504409336,0.2316347376292751,0.20115230013466734,0.098378561613784
OPPE,,,,,,,,,,,0.08894216906554275,0.19550097320574844,-0.1386559641052556,0.2778269401092639,-0.045339218098063294,0.22024078558221039,-0.12475531329940015,0.16696153647553125,0.1080201296915988,0.392891685795802
AASSX,0.12475440879989153,-0.06767519501781649,-0.3104392360229874,0.32136769809432875,0.22641462476005247,-0.06148390324738817,0.13972121033866203,0.3563440632694046,0.05554898349741433,-0.04797882512948948,0.2861465077607386,0.07466085003315825,-0.16970391600506884,0.21716441420047983,0.03440986684643166,0.29468781275671163,-0.0959930194292622,0.165255266546269,0.07448003640191381,0.058580641270306266
EMCR,,,,,,,,,,,,,,0.2245972886060308,0.12272423063031557,0.05290784078786692,-0.19280807076832673,0.09384573122901863,0.11227456373413336,0.3415869695521869
TECS,,,,-0.8458282227662717,-0.42661865947356536,-0.29650403249974344,-0.39807063300817214,-0.5035545730817101,-0.4758589452226153,-0.3149779904122654,-0.456145669681272,-0.596962591927055,-0.16233214374581906,-0.737759577821945,-0.8710197358032077,-0.6943169709729393,0.4915441183291578,-0.751951415830419,-0.5338137090033543,-0.6377696045771705
WTIP,,,,,,,,,,,,,,,,,,,,
NEBX,,,,,,,,,,,,,,,,,,,,
MOTO,,,,,,,,,,,,,,,0.5630876417988482,0.1627001753290349,-0.28337955173199625,0.26771376644275535,0.04107402276060501,0.295719592796861
FTCHX,0.07590633130030877,0.06883324371164878,-0.433533771427404,0.5204082311522311,0.1892883726024166,-0.04650466716721313,0.09359769565969311,0.21234616373097248,0.11659971593779939,0.06462498441331732,0.012330860742016947,0.3301991527832071,-0.028680030048875538,0.353475776978726,0.43966581081369727,0.14699670522802144,-0.39862203657303974,0.4855456794579083,0.3857355390451589,0.21192834502433877
WTRE,,,-0.5605079386954882,0.3866778720930397,0.1450801160910915,-0.15618063341321942,0.35770576048696734,-0.05428665311767922,0.09834620962690321,-0.027713169701342744,0.04361317120649244,0.37252083797401925,-0.11965805907188942,0.23705268531365986,-0.163474330326987,0.019893753842668227,-0.3157004576738649,0.13547702852311105,-0.02872728980650563,0.27823854304488305
OTGL,,,,,,,,,,,,,,,,,,,,
CEGX,,,,,,,,,,,,,,,,,,,,
DFNL,,,,,,,,,,,,,-0.11073028470041646,0.2619546409128761,-0.05870470272092798,0.32558198754792045,-0.09786529693361479,0.135067705183594,0.28100672663668824,0.3005535744781722
CPSN,,,,,,,,,,,,,,,,,,,,0.062352009241984696
DXUV,,,,,,,,,,,,,,,,,,,,0.15556676042171924
VTAPX,,,,,,,,-0.015379489985158257,-0.01264502244089416,-0.002887890694543871,0.026341395636937603,0.00823626662814081,0.005665121664558015,0.048056501880725744,0.048425713160689554,0.05186607470075155,-0.028819809005701025,0.046381098599243,0.048176439354107536,0.059864910431215224
NPFFX,0.1709920479157303,0.1570496198600817,-0.3773387120056554,0.34132146493195936,0.10553870047205027,-0.0823108630932391,0.1812352677751432,0.24364097152461173,0.04100928975916718,0.05462478862286102,0.03771791298821725,0.2810537087023617,-0.07095212788209615,0.30318220846824606,0.3190836101833743,0.17745877460642578,-0.26781146979326564,0.24637317418703186,0.17981661692523065,0.22120661910184092
IHDG,,,,,,,,,,0.11725546419682864,0.032043282224012204,0.21144675170199223,-0.119354049728016,0.3313279942777587,0.09486204688769195,0.18421187078339352,-0.12205808555761288,0.17524637257810127,0.06527802381503078,0.1375860043272108
INSIX,,,,,,,,,,-0.08316827108473246,0.05697594671684203,0.16861664516797248,-0.03276766886731619,0.25412337410771446,0.12949634562071388,-0.1681643202416203,-0.3299285017016609,0.37222225333857906,0.21643058228815493,0.16612376607012247
ANFFX,0.1258033853816063,0.1085355167553721,-0.41142342500150375,0.4047329765227068,0.1124084720263816,-0.06794013780180652,0.2200449282625785,0.4022219722837539,0.05343439669411354,0.03602119632687173,0.039147999476302875,0.334222115463088,-0.06049399571783398,0.2680173144946034,0.3187284213335899,0.1348212985386621,-0.2970360741570782,0.29599868852631706,0.2497297101891871,0.31379822272803626
RYAIX,0.12913737836526074,0.04028535957133883,0.5427101703890991,-0.3761681844875454,-0.19506014308666708,-0.08393291916415968,-0.16651836832320088,-0.26158945133940104,-0.19287829103795628,-0.13073803378977622,-0.11130419078154685,-0.23737075492507265,-0.008528675453636225,-0.27311239394385967,-0.39998958001089313,-0.2597307963381059,0.3747515725150552,-0.3219877651367814,-0.1706703353057306,-0.1653035616078351
TVSVX,,,,,0.13979850719218168,-0.06148149958188531,0.15091742004823372,0.28280214285437655,0.05055766034101983,-0.06681436979977806,0.28173081844752046,0.08186294546272266,-0.134376617913751,0.21314655237055447,-0.03247469651601309,0.26540714795113196,-0.02771788526822061,0.2321161668498295,0.03739854611619764,0.15425402412464329
YMAG,,,,,,,,,,,,,,,,,,,,0.19843195698296667
HIMZ,,,,,,,,,,,,,,,,,,,,
PSILX,0.19380063104777512,0.15172659668492772,-0.4615527866208462,0.42058918438886783,0.10775947826183585,-0.12346345074499743,0.19297905535909976,0.16160691451024167,-0.01793487720349607,-0.012346952407565226,0.023906210295842723,0.28545767765611596,-0.14829847114750994,0.2532445989419907,0.12822987188655155,0.04735745024596483,-0.1834106403689666,0.13008225567666454,0.056264451286294204,0.3086727032018022
DIHP,,,,,,,,,,,,,,,,,,0.18535966655561165,0.016554516175768752,0.2893741812598698
LZISX,0.2327374860027227,-0.04525031825138881,-0.49817506779327136,0.36885216226064665,0.20143807377950118,-0.1401406832094737,0.19667900533654903,0.28499514158757155,-0.02094704287934701,0.10016269129460853,-0.0322762839636741,0.36805559999846404,-0.2549188696867911,0.26160386420717696,0.12986579194197923,0.12440214697408214,-0.2647415388786206,0.1130514650993859,-0.022826917330182828,0.3761830383242575
RETL,,,,,,0.05779341161532181,0.7614243566942569,1.2852430338080607,0.31871589572365155,0.4733337480939106,0.051110521156949584,-0.031103835688039205,-0.38617708285348895,0.17908259727433284,0.6820714016732976,1.0944173968779758,-0.8153871887532604,0.3696405060434744,0.09707807931311074,-0.02539136350332627
SHPU,,,,,,,,,,,,,,,,,,,,
MECAX,-0.06419977528479259,-0.10043255652253857,-0.4189702638453118,0.2709677022805379,0.3666665497816439,0.029037268663355542,0.13681100334919782,0.3993288393149026,0.01396903544791761,0.0685593533768003,0.27966311901780405,0.2122779849544152,-0.06836429051634696,0.08675039854077271,0.018087858299190573,0.019957467452167643,-0.2030454129817022,0.0591549411458554,0.0323719965925624,0.21550286615858005
VVPSX,,,,,0.2675107876507834,0.004622062687805739,0.2447025526505331,0.37066542781657263,0.030328030694815933,-0.040992626316205705,0.20649593257498378,0.10946250192406581,-0.14817704535701837,0.35746753694644195,-0.03898782250705768,0.4818600214636768,-0.45178077465594346,0.18929588119247986,-0.000848746739870121,0.10478791173344093
BRNY,,,,,,,,,,,,,,,,,,0.22741385381881707,0.29559906029007554,0.22424428240979655
PPTY,,,,,,,,,,,,,,0.33387712280048376,-0.05767663577335247,0.4525803201732186,-0.2579563521400057,0.12704004507264277,0.08696401697278189,-0.020713483057091975
FLDZ,,,,,,,,,,,,,,,,,-0.11728688497633633,0.13126506675422145,0.15707814369122008,0.07363390643144796
PXSCX,,,,0.342980833739144,0.275891504929517,-0.048329939260029486,0.1218385674287703,0.40557131346058317,0.0810761515302112,-0.02941974483218357,0.19685412797355495,0.0793808938553977,-0.1631643813835736,0.23188025625989406,0.11660197281940121,0.3150133613647199,-0.23279209867322093,0.13513505721618935,0.155665085548224,0.12761737556641428
DFEV,,,,,,,,,,,,,,,,,,0.15206940823738324,0.08419016931586398,0.3352827167533725
GOEX,,,,,,-0.41760819116470893,-0.314264336711356,-0.6376812385590946,-0.12194412870233529,-0.12879017247187285,0.7547699494601663,0.09642518612362383,-0.16421045669115064,0.35300554712691357,0.3523181539360025,-0.20097143834821374,-0.13356960606576207,-0.010068962569651174,0.2164039904059054,1.716035253417791
WFEMX,,,,,,,,,-0.06999038415792758,-0.0699845967495134,0.010883694362815444,0.40147377096264947,-0.14446902844073795,0.384879033515124,0.3403286221963042,-0.017875394806218137,-0.3074621255070553,0.03437901145172906,0.12268519659782573,0.3172414056186019
WMKGX,0.06887958593346433,0.1054517245533173,-0.3396852488395463,0.22686365729273272,0.17367739652175151,-0.07220065569662548,0.09716420358199351,0.3203337105772621,0.11909902922706173,-0.017016079386559135,0.023017256834699573,0.23169843199732543,-0.07335727307979911,0.26579181335040336,0.24776056246666633,0.27933316560311816,-0.21849112114011315,0.22582857627674535,0.22029057184128154,0.17596149361924884
ROE,,,,,,,,,,,,,,,,,,,0.18591172065289285,0.18399831384244303
MIDU,,,,,0.6256470293649861,-0.2737301996172532,0.44387694174364367,1.059743064645204,0.26857339490850163,-0.1479169497000078,0.6520761717649688,0.4455410805301483,-0.4070017503547322,0.7871705545141516,-0.18593142279555297,0.8111832727105444,-0.49643873098944546,0.2959317345198802,0.2158303067523828,0.009281358589773525
FIREX,0.4069855238245397,-0.0820057975253714,-0.5015037465356171,0.3142081393410505,0.13157661420965105,-0.23141759560801245,0.4116634723065471,0.10947608538807474,0.0515735251363143,0.017001334596194795,-0.006927319565306234,0.26971094614719626,-0.06547449163155306,0.2868150122190398,0.054654363590167065,0.12346076503000747,-0.26351862548785865,0.03497696815683882,-0.08295632201166492,0.23124457664152165
ACES,,,,,,,,,,,,,,0.5028207675552332,1.3704180114525535,-0.1925285913070901,-0.29910450372971253,-0.1807582453050368,-0.25868278076768414,0.23010425747423868
RILA,,,,,,,,,,,,,,,,,,,,0.16532208785755165
BUFI,,,,,,,,,,,,,,,,,,,,0.16827991877592585
DRAY,,,,,,,,,,,,,,,,,,,,
SMU,,,,,,,,,,,,,,,,,,,,
BILT,,,,,,,,,,,,,,,,,,,,
RYHBX,,,,,,,,,,-0.06697501265438677,-0.004662699498492073,0.09603855536794081,-0.03579297400138992,0.15929709114829826,0.20410270381975626,-0.07083926041673883,-0.38095110421940803,-0.01832684531897133,-0.11206127671931732,-0.48892212319992157
ACVF,,,,,,,,,,,,,,,,0.31100201478759293,-0.15937643234271692,0.2426450891753138,0.21123556351360895,0.1436373903977759
TMED,,,,,,,,,,,,,,,,,,,,
KGIRX,,,,,,,,,,,,,,,0.1863364380377479,0.1427872398391239,-0.14345063489386722,0.12810941996117586,-0.03047011272206035,0.5363620180581112
HAGIX,0.07367334352955224,0.26478099707070557,-0.3810878436438013,0.3560734448304199,0.27651057762850795,-0.09944429341959304,0.14642106530619836,0.3432717890602326,0.11249932428598197,0.02576027601228814,0.08966010174714545,0.2935490715129019,-0.07120118054048119,0.3536500400870357,0.38614618602502637,0.1331558929430805,-0.25056567361812865,0.20992733787932316,0.14592222927393772,0.05282553687863989
MEMA,,,,,,,,,,,,,,,,,,,,
TRFFX,,,,,,,,,0.07095514864877162,0.001403387421677893,0.09388663916938245,0.2204894403342157,-0.07431328144058014,0.24879978051208673,0.17352557328630813,0.18082335886468526,-0.1938801679213279,0.2066245530199744,0.14883704638242778,0.1947700824551728
VFWAX,,,,,,,0.15144521538574818,0.12331447601121104,-0.025608797429173658,-0.0436987250978631,0.06887471030826986,0.2632872047321919,-0.14945602945995273,0.21968665321759384,0.10287078176690945,0.07787494098609193,-0.15756573790351314,0.14964182736280196,0.0662204299578737,0.32900838871695703
TRRGX,0.12321166858630939,0.06680471973701274,-0.29706049243067956,0.28571189164088184,0.12326995973612509,-0.010655003114935502,0.13814905167920877,0.13610949593396593,0.05978134663627155,-0.0061487833137573444,0.08254394671808085,0.13359543465980805,-0.04235523415547149,0.17412948151356855,0.12023576108766054,0.1016615511668828,-0.14096939514683937,0.12808728607093545,0.09495602205327569,0.1257024433852978
BBMC,,,,,,,,,,,,,,,,0.19745111615631128,-0.20051125401618242,0.19080110233462189,0.15888145596737413,0.13571898818985728
DECZ,,,,,,,,,,,,,,,,0.21562292355913137,-0.09301849527077533,0.18629963870060706,0.19576510023168403,0.13305903456615087
AILLX,,,,,,,,,,,,,,,,,,,0.2754473186811943,0.19127102525112383
TMH,,,,,,,,,,,,,,,,,,,,
RYPNX,0.17372973788130652,-0.01972914315815988,-0.4507779123719703,0.5733544828440951,0.3017242732897527,-0.14841021231006157,0.20035170256112078,0.3906623828413134,0.006451030792312462,-0.13159238102356352,0.3258424026605877,0.20567272823153537,-0.21371624213800433,0.25573368351465,0.26416609056918827,0.32008172697652326,-0.1836536921531925,0.19908515486989353,0.11154531146671554,0.1293762344925653
LISOX,,0.11296605903033896,-0.3967115088982378,0.253763233230198,0.1114437200979137,-0.10593370213695563,0.21795543082043145,0.2235045814744947,-0.00736583452430517,-0.01668946434703389,-0.037970223855974594,0.2694538471234176,-0.11462605414574645,0.2215356753762039,0.09491106998576515,0.06052570766718435,-0.17449836857385093,0.1667578359369477,-0.0019044195460284907,0.2601151568175677
TRRAX,0.11530796097759421,0.06602116499897526,-0.2624842142223207,0.2571137470555125,0.1135800857531526,-0.001104255460589676,0.1244834914980597,0.10603626567793478,0.05780604232537501,-0.008408198581919768,0.07873388440958284,0.1167027215661276,-0.03660572501210757,0.160939280113767,0.11402077900477003,0.09287516610522117,-0.1388784012304689,0.12246902920621405,0.09074613659648723,0.12196691694235873
SOXQ,,,,,,,,,,,,,,,,,-0.364634210817558,0.684387394240364,0.24478820989617245,0.4378517593516298
RNOTX,,,,,,,,0.00790536897285432,-0.005710124719188192,-0.03718044459039127,0.13074341947450718,0.04994861401814821,-0.027546748885906802,0.10535267370995172,0.02546560079192428,0.03758613190405713,-0.07092038276507795,0.11469544200135462,0.0740780585665548,0.06564258632872977
DFAX,,,,,,,,,,,,,,,,,-0.14998957828912018,0.15908963281292965,0.05819130414794915,0.3617544332562912
DCUSX,,,,,,,,,,,0.1270276787760949,0.21203469821516574,-0.11387113074952404,0.3211355848649984,-0.12717344488313176,0.2737169416184526,-0.15660787491413564,0.2089565648355225,0.1759622065397457,0.1808830134899304
LQAI,,,,,,,,,,,,,,,,,,,0.28870411385720773,0.14722846645333854
ADKSX,0.10306661034215625,-0.0013343766685742775,-0.3455838805847079,0.5174643471768294,0.2827667338118749,-0.09364211575739434,0.14960845534235023,0.40924910734108066,0.01824329627453447,-0.05347004455168136,0.2052835903005623,0.09149151700725033,-0.24145024867328502,0.13746225742648588,0.06531164202205142,0.28931175289750377,-0.02739729408070124,0.164395633157421,0.19962117315593697,0.1362306216679403
HEIFX,0.13032925543651475,-0.08679449646505322,-0.21443062961941428,0.16985003703927481,0.1036880412155341,0.10233101374155185,0.08421535585891005,0.13651133263451531,0.11900300508936801,-0.027488909688682117,0.06717896026609127,0.12859986802200862,-0.046650825559544695,0.15952084970281621,0.08389921286316282,0.17856093407669937,-0.13748966322377698,0.10398404855167609,0.10555856866310465,0.07824512286130325
SNOU,,,,,,,,,,,,,,,,,,,,
PRSCX,0.05485624210666473,0.11454371612376302,-0.42670726196317266,0.6122454130832384,0.1930604751281797,-0.055330115996792606,0.040137529351450985,0.3969275345898218,0.1313556290634501,0.08857348514950414,0.1419242974561563,0.3807706635860977,-0.09299779630157434,0.44783568370441107,0.42865637173826565,0.06292705564120094,-0.35976986289653656,0.5202419897237265,0.4444268519116814,0.24690851044425144
BFOR,,,,,,,,,0.07427750078257311,-0.027132588333845353,0.20062829290362671,0.18828150201072535,-0.14356456139825136,0.20414112712984678,0.16835730565712148,0.3227409197180202,-0.15733859563939345,0.19463019658544578,0.18224630186359114,0.14752796144284175
PSP,,-0.14506990674337605,-0.642471077322246,0.2589108339447881,0.2155481389207008,-0.21970990905387766,0.26597200650818076,0.3589027462893768,-0.033490798202187144,0.016189692799984723,0.11379929181483095,0.23804314536095617,-0.16271297541041185,0.3572647445549153,0.12026612331503994,0.242896813290302,-0.37497960788951745,0.3584496443734828,0.20224132904101078,0.06766216693717308
USATX,0.04581859053025372,0.015011217498780871,-0.0746380642636768,0.18160456739069053,0.024908757391849168,0.10203003320571158,0.07224996200842937,-0.00958038690795715,0.07384698999700667,0.027357783583063844,-0.006447923496543551,0.058436144268927626,0.012530448318891052,0.06956173548537659,0.04521798274321087,0.021165810580673572,-0.08110020354125769,0.055413048805382115,0.02317486637799715,0.039819234685049
HTECX,0.03641203646259861,-0.011139598806037543,-0.4219296869558432,0.5014708779184598,0.1142305132105974,-0.12297187015673827,0.07204595351188492,0.26022644228879055,0.027196627411327556,0.03532624493073011,0.045026962909177515,0.1939216386291609,-0.03799581519624329,0.38652373957415187,0.31435761514418226,0.1641684015762115,-0.26786543746924185,0.3622208288631692,0.19852458182504717,0.16816849290575364
SIXA,,,,,,,,,,,,,,,,0.24860342864258045,-0.06208203224927911,0.12073476889797519,0.22519010596417322,0.16175031865301137
DLN,,0.024343462311810837,-0.34266140848752913,0.14700591871401714,0.13544045614164002,0.08711693296493417,0.11467425807628007,0.24173663852915195,0.1523367013811392,-0.015623346169537977,0.16973072472240958,0.17502440539090158,-0.06171066079109311,0.2877381489120596,0.041000090039112314,0.27337973560247875,-0.040982203452849086,0.10131890699307489,0.19211372930641346,0.16482688861780903
