,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
FNDA,,,,,,,,,0.08833752140969198,-0.04700854957351164,0.2547085576348167,0.11897378391488167,-0.1286838790896605,0.23735376347039527,0.08331432596987565,0.3285834333268072,-0.15393978062634972,0.2039674591943259,0.09510753697459906,0.09114442719388682
FNDB,,,,,,,,,0.12984145320078766,-0.029432518511171457,0.18365508470199599,0.15906231835570517,-0.08841156350835122,0.2804308833951741,0.08687177337172902,0.3336265287054705,-0.08162825853061739,0.1857759731590911,0.16331878523563503,0.1731904634920336
FNDC,,,,,,,,,-0.03465734484568628,0.05244563738414598,0.1062704142730615,0.28270606148780275,-0.1979688817317251,0.20414683566305603,0.059159991756915886,0.10166415024577069,-0.15141150181723506,0.15037436279235283,0.02793272205848152,0.36994764865765317
FNDE,,,,,,,,,-0.08695394393717204,-0.1928832553379103,0.36198020113932405,0.2468071124518767,-0.11613529581525506,0.1929133803510914,-0.0447184836808342,0.14205652594335816,-0.16389945481807489,0.143513468489598,0.13771142328365205,0.3059058997127926
FNDF,,,,,,,,,-0.04266606476636048,-0.05098986892560042,0.09586188295189246,0.2304797310592941,-0.14913068559012765,0.18461647020345762,0.025851343492064638,0.14270784773887057,-0.08453948972364989,0.19520687336144582,0.030900199525219607,0.4214989223920169
FNDX,,,,,,,,,0.13279872906988155,-0.029929745363836413,0.17288134406803457,0.16229692379789906,-0.08016308089691238,0.28347996185663793,0.08355291751454352,0.3332312800307944,-0.07692971803786541,0.18362712035883622,0.16678995701321564,0.18147454108323702
FNK,,,,,,,0.14536939092174173,0.3413667377181797,0.07211095631395836,-0.12749458021196725,0.27249039182620405,0.10869074252771971,-0.15002757112211806,0.20405672728710322,0.01917787468665355,0.35981306357954534,-0.0758850430412168,0.20799485122229444,0.06749869087780302,0.06897932433648801
FNOV,,,,,,,,,,,,,,,0.11664652836401856,0.11626579570962337,-0.09156005514237797,0.20265917324121951,0.13022921632452356,0.15140112347701273
FNX,,,-0.352811214961281,0.46806209374163954,0.24450369370095149,-0.005923139571214042,0.12662144234234174,0.33719028925089956,0.06782293330162448,-0.07692202661655156,0.2038576429634822,0.16730878553279527,-0.12043014790815287,0.26989813535601304,0.1590044713635963,0.2677354526254856,-0.1384434237050166,0.20871249621709476,0.13032272498985753,0.10847731721564391
FNY,,,,,,,0.10533130392512224,0.334474427811734,0.0660543063696386,-0.00733414683298661,0.11408484654702322,0.2437110468222139,-0.08158088144166231,0.32867734481642774,0.36261801889588496,0.14740904415501754,-0.23738743994012823,0.22919583635950325,0.19636797896409974,0.14796562271686908
FOCT,,,,,,,,,,,,,,,,0.14176127201285182,-0.07896210432494499,0.18134877134758942,0.0995615312039182,0.15543552261486693
FORH,,,,,,,,,,,,,,,,,-0.022910025257801725,-0.0029602712296744604,-0.07531364970549148,0.1651018673680016
FOWF,,,,,,,,,,,,,,,,,,,,0.3099060251937231
FOXY,,,,,,,,,,,,,,,,,,,,
FPA,,,,,,,0.24740761046338333,0.031093698655622726,0.055528697623005385,0.003803262550144737,0.022643118721708877,0.3389429995726392,-0.22563420627318953,0.08592492379903338,0.13316494203424178,0.013305995739053778,-0.14585815729443885,0.13288327857320614,0.056072378974849846,0.4329916660720896
FPAG,,,,,,,,,,,,,,,,,-0.18444033121829795,0.28821583367331693,0.17012375191237705,0.26450949700997284
FPRO,,,,,,,,,,,,,,,,,-0.2423159531877258,0.10600944203792806,0.04781957060411823,0.0465142257657809
FPWR,,,,,,,,,,,,,,,0.1031883346256206,0.13565744475834252,0.05759031887476662,-0.027883227942672173,0.21612349204104375,0.1667162763732064
FPX,,0.1486368151220281,-0.4262003538396021,0.41682232734445446,0.16576232168300042,0.018693519468936826,0.2904252701008687,0.44450325198459173,0.12628881798794223,0.019793363123354224,0.08738366870804071,0.2625951286989716,-0.08918716495728796,0.3060811215015127,0.46861975747920215,0.052684111745641804,-0.34672944576211673,0.2383635171475873,0.286363458020775,0.37704302242266063
FPXE,,,,,,,,,,,,,,0.3455879713397201,0.33981949811558465,0.08312284151424443,-0.35071467923089295,0.1455823682326085,0.19156225712873365,0.24594593853949198
FPXI,,,,,,,,,,-0.05158119821186946,-0.01642509227105471,0.3861306875135566,-0.14864222450885245,0.3435876233483861,0.6905785761306547,-0.16172237041100157,-0.31828844899734454,0.0894009641791873,0.14960773340902844,0.2739825095823527
FQAL,,,,,,,,,,,,0.22289139534638203,-0.04857105502337844,0.2724859406383442,0.15418686556654526,0.33927147160877613,-0.1966917337133749,0.2521087502797821,0.2282889304578557,0.17895171268410515
FRDM,,,,,,,,,,,,,,,0.15008859182019285,0.042683639246209104,-0.15140130452350253,0.24145114878842167,0.037564841110351965,0.6139103460268955
FREL,,,,,,,,,,,0.08088781838216219,0.08568688267787761,-0.040898429882307075,0.3178281330169499,-0.03672950628821625,0.45443801710083487,-0.2628869192002491,0.11564303562848499,0.04109982102999177,0.049061542951771786
FRI,,,-0.3819088550676072,0.3064064669837918,0.2858232226340034,0.06324970844908373,0.1635601436324512,0.005351198863375872,0.299903152645951,0.004773092814054358,0.09164197254718376,0.03500623896619337,-0.039445723821261214,0.2683707901423833,-0.064075696511807,0.47805166338309535,-0.24197723175153163,0.13565691071595554,0.06786445179064815,0.045795566170859114
FRNW,,,,,,,,,,,,,,,,,-0.12480320647129584,-0.1915379343989715,-0.19589074268869333,0.49314347918203927
FRTY,,,,,,,,,,,,,,,,,-0.4224223841322628,0.1620688620157249,0.4061030763857107,0.1244240933602065
FRWD,,,,,,,,,,,,,,,,,,,,
FSCC,,,,,,,,,,,,,,,,,,,,0.15725532125234087
FSCS,,,,,,,,,,,,,-0.1285056801388792,0.2786389576299513,0.05473248235136463,0.2820622732925049,-0.09553745104899647,0.1722151110017529,0.15127294727694185,0.031105171254581343
FSEP,,,,,,,,,,,,,,,,0.1272146523736717,-0.0733664947271736,0.20804563252682629,0.13983534476384984,0.1316998595129839
FSGS,,,,,,,,,,,,,-0.11913035672155947,0.1935561023597432,0.10816420039490593,0.27338097735770117,-0.13658942101636984,0.15375791654839355,0.06372665498683205,0.03428672934560617
FSMD,,,,,,,,,,,,,,,0.08583410723567875,0.27621248554372224,-0.11910716911857921,0.17708692770194356,0.15628327382182694,0.10142698016704066
FSML,,,,,,,,,,,,,,,,,,,,
FSTA,,,,,,,,,0.16896604539693794,0.06352627601316141,0.06656979505910421,0.12279423933130751,-0.07924010990390462,0.2721660558015848,0.11935971427087733,0.18720060666674465,-0.023828441580604376,0.026989954786457382,0.12051029984706063,0.027550592702597188
FSZ,,,,,,,,0.28348262869701024,-0.039910776246049884,0.07132757772938869,0.05585654670094664,0.3136111037679574,-0.15517140198574453,0.26813718130485387,0.12682733067828034,0.1796574966039053,-0.20125177048996612,0.20584092232861284,-0.005560100630144782,0.30554695480312644
FTA,,,-0.3460579708803563,0.3631781039644051,0.1687776776938683,0.002487764587895347,0.15068186575094078,0.3086729437971554,0.12034232709116965,-0.10325878958587309,0.24841028324656067,0.175446651678127,-0.14158389983687936,0.2427199329674814,-0.007972669869470761,0.31427021928382426,-0.039386821969816355,0.0997454148117718,0.0912761797924071,0.15950410277600513
FTAG,,,,,,-0.490187651542607,-0.20601424965938342,-0.18058445125277023,-0.17865537967499812,-0.5747987373919787,0.14112603123271228,0.24441207818008492,-0.20190987582510278,0.09249766419017869,0.1311982541624357,0.17902681950126986,-0.052646890646099176,-0.07409420125687227,-0.06641441847091434,0.14769678196214886
FTBI,,,,,,,,,,,,,,,,,,,,
FTC,,,-0.40015259466131126,0.2659704647822383,0.21866194069077372,-0.038902078263689965,0.09352080773708704,0.3477467511109855,0.15508836677936166,0.0444346219897116,0.044118747806078495,0.24302432779973926,-0.06532973622996086,0.29202203134669436,0.32446066004434626,0.2615398680867953,-0.22268757220168722,0.21815134036267825,0.28368997603676416,0.16644035510181476
FTCE,,,,,,,,,,,,,,,,,,,,0.2696945551334613
FTCS,,0.11607364699873002,-0.3649358519685816,0.35160826922305866,0.12806368096036724,-0.03815665509279487,0.12524929897548187,0.3254494807328361,0.1700051510480225,0.019703420789816795,0.10192760498177633,0.25889236969863516,-0.04595064791969161,0.27078058796177773,0.12197785316807797,0.28709208241654394,-0.09285529715013174,0.08682480490993338,0.10966238068170675,0.07850270143810434
FTDS,,,,,,,,,,,0.14416794206142747,0.19337130669688785,-0.10515546762459227,0.23955717943799004,0.13750977731775493,0.2647531415100497,-0.13311025534016896,0.1227603671131281,0.1099609987280139,0.15101569554182914
FTEC,,,,,,,,,0.19530850129155675,0.054650625853067014,0.1563113267914633,0.3591148004692628,-0.017613421497789106,0.48598381061838514,0.43240574483887717,0.3260712787498441,-0.3017393462395317,0.5473712095785586,0.3296046031417865,0.23251321161984562
FTGC,,,,,,,,,-0.11332230828963097,-0.22332732966337498,0.015928092666755544,0.03335723739232588,-0.13086723705544545,0.06103702027597335,0.01951470930907262,0.2788153317949007,0.17102730121134946,-0.034692329522097,0.10260570322008888,0.15037735516539574
FTGS,,,,,,,,,,,,,,,,,,0.35446823081929146,0.1713877253851419,0.13983270355506305
FTHF,,,,,,,,,,,,,,,,,,,-0.06561926521320116,0.655932416712752
FTHI,,,,,,,,,,0.02394742188375165,0.12908786472591016,0.13586392616038334,-0.101024215832474,0.17866573326400248,-0.07247047932524175,0.13673065022694852,-0.054878987501307264,0.20218992290354154,0.1907101173605048,0.11455543010772984
FTIF,,,,,,,,,,,,,,,,,,,0.0042559893514135805,0.08849285244150762
FTKI,,,,,,,,,,,,,,,,,,,,
FTLS,,,,,,,,,,0.053820489865703536,0.07569059128273126,0.1388438765571105,-0.054179384502208494,0.16323342474834424,0.02133291349646904,0.2029750173279261,-0.052307415097515686,0.1824911540196983,0.19098664402258358,0.09917793389110496
FTQI,,,,,,,,,,0.005097656687750973,0.11295436336212039,0.124957659252938,-0.0993616411668744,0.1442902976536382,-0.06854124691925989,0.09879077243917211,-0.09564277023957579,0.24461008235625892,0.18662072914342942,0.13329939323782325
FTRI,,,,,,-0.3069965041799195,-0.00019659836871299685,-0.27867332955905244,-0.16465505885120557,-0.4629580029480912,0.24019548918462363,0.11186641100349792,-0.09221942604165634,0.21877400497297428,-0.019703535660567817,0.23570015086794283,0.07141326103902701,0.03340871277139601,-0.040380400282098994,0.3286687206175867
FTWO,,,,,,,,,,,,,,,,,,,0.15475342433044625,0.41211422661232544
FTXG,,,,,,,,,,,,0.0514263175587828,-0.12388895219178309,0.24050347098855007,0.06819609382469616,0.14190206258980353,0.06355172800723752,-0.04821156413214445,-0.04218612666790689,-0.05777729528995268
FTXH,,,,,,,,,,,,0.1943981145480529,-0.10713878592213666,0.22136064481236062,0.10961570630859785,0.07388852307451188,0.029857387818190695,-0.015022811234735367,0.0061191723948796906,0.2473276346980231
FTXL,,,,,,,,,,,,0.3250679517501971,-0.16093967011293497,0.596130915963411,0.4371116188143298,0.3597309781802105,-0.34933983808372837,0.5528765142446803,0.11189688149850419,0.49705894524022054
FTXN,,,,,,,,,,,,-0.02288280380032759,-0.2185675849392963,0.00628474509521304,-0.2853131153823891,0.6800190027776147,0.4317678646779688,0.1056440701375565,0.032103871617119584,-0.011875374775134895
FTXO,,,,,,,,,,,,0.13864428394321027,-0.21996853754269552,0.2781962246227141,-0.12992178461646775,0.41024346732522954,-0.20071828732589092,-0.0005976663696518614,0.27898679647659663,0.22952503584983774
FTXR,,,,,,,,,,,,0.15859175294078787,-0.15264852259151163,0.14093944362513855,0.15031637528766728,0.2630410225128037,-0.2600021325977059,0.20602623956413701,0.17675806389562876,0.17746442402798124
FUTY,,,,,,,,,0.28927366159361534,-0.05036804288472885,0.16974244137873495,0.12770161092004417,0.052711121660579785,0.2737699923374026,0.005560980280377548,0.2025823780506284,0.013686906814443178,-0.07482065301402518,0.21589271350088435,0.16425612755084762
FV,,,,,,,,,,0.07017875480427938,0.016669509036057573,0.18433742035289202,-0.09260536827507149,0.2582727806206613,0.26993819316769563,0.2358676620686031,-0.04612767419172237,0.15334643378883261,0.16285476110370278,0.0829585425346242
FVAL,,,,,,,,,,,,0.20998420861627598,-0.08673512775285441,0.29110206787809445,0.08566961622054547,0.32613960672391284,-0.1509958625990715,0.23271282665529225,0.1824548038567657,0.20740727008425908
FVC,,,,,,,,,,,,0.1837006381671764,-0.09640985399959923,0.19081453598218823,0.11723470250493451,0.2370827330701748,-0.06648559223737505,-0.03722099241062027,0.13417811601156493,0.03153144840795141
FVD,0.3656616928278138,-0.04302215889959626,-0.22445997602494905,0.16814631310926997,0.1508149516683741,0.08262345097175605,0.10825485405580815,0.24262325091059056,0.17476186235111624,0.012885969521592822,0.20721845333820088,0.12072336883431012,-0.03338670307492819,0.273708299726938,0.0017572311092723947,0.267031320072008,-0.0478627597069583,0.03828572723745416,0.09667345035367259,0.09435256181766927
FXA,,0.16799986817533896,-0.1480753912617666,0.2944668089550959,0.16051500054455015,0.046051249048977505,0.030209882635655605,-0.13302787810558148,-0.06718402463110751,-0.0871669770194472,0.013162308810422019,0.0886023741862485,-0.09189076699678922,0.00731045556633414,0.10006907970957979,-0.056290333493149936,-0.054220092640818174,0.024373062463529882,-0.06947345314948572,0.09140739641878715
FXB,,0.06903445765285321,-0.23596204180402836,0.11303828376292135,-0.02989342905328296,0.00116955334159341,0.03523594101937477,0.01598907445844011,-0.05536041449082707,-0.041763550586605636,-0.1653248846396499,0.0994719160610833,-0.06425021442183143,0.04977933003231905,0.037048461219121975,-0.007476998008515312,-0.1015006268820563,0.09184401145386212,0.023305171327234975,0.11422344103818394
FXC,,0.2224081245081153,-0.16511658268535123,0.15217425962934228,0.040122344317447434,-0.022894860715260257,0.019247915512548897,-0.07069444474830722,-0.07969953508071537,-0.15214876927801058,0.03372159869305791,0.0676245625596208,-0.08009097384899078,0.05400944301562327,0.01905910835420177,0.007280677422456527,-0.05634228458723778,0.05374921247722453,-0.05359457069150353,0.055934408853064665
FXD,,,-0.4159441139857051,0.5162491264442532,0.3058917136782582,-0.001175000478438104,0.1506288733598673,0.4052412170668589,0.12140744534540082,-0.030908155825093653,0.06782575236275257,0.19033002803019672,-0.12655326430053948,0.232170830223567,0.12651763189741416,0.24981269399550476,-0.2170295052148259,0.23441892175757095,0.11647948296063282,0.08051001738510344
FXE,0.12266889612321741,0.1448774528463097,-0.020405161005884187,0.03323991789002556,-0.0748043812335818,-0.028387661654240892,0.00722985225011219,0.039122761131204165,-0.11806931847049518,-0.09983053548679333,-0.035465190903989474,0.14544744734228154,-0.05783139643244484,-0.019734299525855037,0.08398692775735683,-0.08082744838291833,-0.058810688620575924,0.06365823712707974,-0.03359041338155877,0.15496174637209958
FXED,,,,,,,,,,,,,,,,0.10726490778102038,-0.14843410001338986,0.14813276351560067,0.05896145197649405,0.0509432747038141
FXF,,0.0971503647267451,0.061030396129447384,0.04082293741187715,0.09944131915975918,-0.009985090601470348,0.01415633927811788,0.025396786253010895,-0.09795996760056236,-0.010676548400825547,-0.026181907352704092,0.04241568908720472,-0.022661666857999196,0.01083257872332144,0.08446541076684033,-0.044500256686096806,-0.015706317568185635,0.11030827123382592,-0.06458125323022945,0.14698319753105293
FXG,,,-0.2427629332395479,0.24760442220416,0.1878244043411501,0.13095672645000622,0.09112257195976081,0.3815813774013539,0.22071018562913425,0.06906205928121656,0.05888937989769527,0.07097628699835701,-0.11585429466293562,0.2113618674457105,0.05952898889967062,0.2215931436045493,0.02918457870739677,0.029555228346487716,0.015361784492913477,-0.021414804684640187
FXH,,,-0.2844265634099642,0.4893177408762257,0.17010281834298335,0.046226984169549956,0.19684024617301565,0.44677004371015716,0.25997897286192617,-0.0004959701700461006,-0.035678094090332846,0.20615191450839898,-0.02849446212502893,0.24042419794162684,0.2800475542204648,0.1627646505750544,-0.11080709288248325,-0.040952724201049895,-0.004509588846824175,0.11274472244426303
FXI,0.7918452095557547,0.48174151803750664,-0.4701265366686781,0.3777625057408527,0.014270254853108622,-0.18749145248871024,0.15485821973444103,-0.05413116034405696,0.15205532176662118,-0.1303069126145725,0.044375098544738645,0.3455264437305976,-0.16185136221861096,0.1585043835581177,0.05884089045178542,-0.19838485098535652,-0.20593620049872052,-0.15468593745667258,0.3336485292640261,0.32624141520430383
FXL,,,-0.47252212050971587,0.6037557266865341,0.24416621645907655,-0.12717798795315427,0.07487769698061442,0.33711464018815485,0.1749977724016083,-0.030211451524442157,0.17444408504557396,0.3517652237843003,0.009507668322404017,0.39561234079566354,0.5173399853215765,0.20260292762758025,-0.3011134575449066,0.4065046243472892,0.19052263076622888,0.14474711121082762
FXN,,,-0.5135176948835705,0.4063907235718518,0.22755972092364884,-0.08968891230845666,-0.0019705880856563107,0.26053061171381353,-0.14757652697918278,-0.3291327614072014,0.19358102846816538,-0.0682973085377494,-0.26537882691336057,-0.09049070053651631,-0.19785777605634192,0.5151207275467902,0.42841446634786706,0.06522074331292682,-0.0026987385307519762,0.02086751607063797
FXO,,,-0.37887041244629105,0.3071081464927674,0.18072567759245328,-0.0868272930661963,0.18997703355117435,0.3695322790011728,0.09857691914206157,0.012919833710415496,0.20307375694559426,0.17189133858032601,-0.11404519718522865,0.26073966151709227,0.05732874368781782,0.39517827321542587,-0.096085522819648,0.0909435894932542,0.27246412360824457,0.14882596300067763
FXP,,,-0.5487122488085812,-0.7268879148925234,-0.24987546632912216,0.04006852699095287,-0.3825078372353591,-0.06772420839154836,-0.3504917076844337,-0.005218179900875253,-0.2391596389977938,-0.4844738016827618,0.20635103919655617,-0.30299838985049654,-0.3599226124984578,0.22732783650062593,-0.11901998332233255,0.21446483742903455,-0.5530361158216897,-0.48282389350306143
FXR,,,-0.45677357118216655,0.39196762944726204,0.23528016608915814,-0.07166255427639723,0.13906647050623167,0.42383736479746736,0.09560105728916946,-0.13324521686314572,0.2822800105603054,0.2308000255844167,-0.15720891945916837,0.3299425603999999,0.1150579941051566,0.2761677127173021,-0.16062988016640656,0.26614969944335964,0.17271384372230258,0.09171037824160067
FXU,,,-0.2694835653454052,0.19006906884915598,0.09303861233105137,0.09241681748548514,0.03951649148570979,0.15844697677076125,0.2724465946147627,-0.06867682746635917,0.23046733531422614,0.0001470218817416491,0.05678528192868715,0.125135399080462,0.024449850827256148,0.20507694913033703,0.04457318589868153,-0.016718730807043003,0.20868170361665217,0.2169147710199948
FXY,,,0.20725949545432343,-0.010947214910040914,0.13593953772475054,0.057884726555321064,-0.12011526644973036,-0.17458618612478005,-0.12911529131932808,-0.001115014444054152,0.017760172416031894,0.03994132812219697,0.0191880117728509,-0.0025099967698023473,0.04513766257362284,-0.10978810302866293,-0.1254613062086002,-0.07661006512764923,-0.1024345257509306,0.002561938989470658
FXZ,,,-0.4359532491218937,0.5311852902066172,0.24412224313277608,-0.11554763654881839,0.2193028725031121,0.2323061493710703,-0.002684943684592933,-0.09936287842239544,0.3033103662584664,0.22392162861969322,-0.2444564539008477,0.2108581933107727,0.2332063926411061,0.32163486505353567,-0.006167831581803784,0.16210054091974824,-0.16235152141937537,0.18903370160939548
FYC,,,,,,,0.11515867821793235,0.3984556775534145,0.007944609877064357,0.02602568533951244,0.17535876046787657,0.22143837453550796,-0.06333661770917764,0.1667555669403442,0.32288520149114297,0.228173200294157,-0.26427957661997137,0.15951561314712004,0.25630429100272023,0.24724508410136936
FYEE,,,,,,,,,,,,,,,,,,,,0.16515649570849011
FYLD,,,,,,,,,-0.0883863058033357,-0.075422118154614,0.0894428464072081,0.2900710433103983,-0.1502458480348667,0.1865932614382597,0.029443649409478,0.1766186307031376,-0.0600536461283105,0.1352418009641804,0.0323909189409057,0.3454928441500497
FYT,,,,,,,0.14248215616555715,0.3954469005983421,0.055203917712600026,-0.16194595687140523,0.33124918955843796,0.06220821852275771,-0.15847877296178614,0.23325804647265858,0.10766657816137415,0.31212493607961633,-0.14899293763501376,0.22487521888470874,0.03487270246367813,0.05667877138064226
FYX,,,-0.3332328670258411,0.3444053555400419,0.24452380074170255,-0.024734322932444708,0.1326719017943785,0.39109899912030865,0.026421732478121296,-0.08426936148009023,0.26052291134659367,0.13621833087923885,-0.113163111780343,0.20237310935259067,0.1953076052396696,0.28799239998619575,-0.19118368603742997,0.1862894244327833,0.12886962334683516,0.13989946264941522
GAA,,,,,,,,,,-0.0407797613827142,0.0959849639487111,0.1498980656304356,-0.0743578050206901,0.1516696414020004,0.0834444479870575,0.1109291572949988,-0.0809301405327515,0.0578167177439079,0.0743114553952359,0.190194094951712
GABF,,,,,,,,,,,,,,,,,,0.37775442210796206,0.45327767656658025,0.04595189549303802
GAL,,,,,,,,0.11553707237356048,0.0675999071999085,-0.024167412453022896,0.03980577326835322,0.17991899250581334,-0.08117285101095117,0.18832714392135386,0.08709506517968935,0.12762909289951807,-0.13464519823902732,0.1343689262599983,0.1071031507854805,0.1687060675921348
GAMR,,,,,,,,,,,,0.6017366855713346,-0.1933223825553532,0.1581418425953302,0.7531082888789069,0.1414587328974526,-0.3745412453026343,0.0677808999964439,0.1390648425386873,0.3975698586333267
GAPR,,,,,,,,,,,,,,,,,,,0.14785225449769523,0.06811028461936686
GARP,,,,,,,,,,,,,,,,0.29870185240570923,-0.26949950558089186,0.4418479369972259,0.39764820594940953,0.23052991620474161
GAUG,,,,,,,,,,,,,,,,,,,0.12092904418154715,0.11817088444943402
GAVA,,,,,,,,,,,,,,,,,,,,
GBUG,,,,,,,,,,,,,,,,,,,,
GCAD,,,,,,,,,,,,,,,,,,,0.23427899118872064,0.40598293244887595
GCC,,,,0.18826174783287364,0.22718816080211646,-0.09525243621105883,-0.058765934279768284,-0.1131812468450355,-0.10911909475385562,-0.18485897961555475,0.0522592899803862,-0.005175976315331621,-0.09536080826214866,0.07310106154097085,0.014377016903655893,0.1933262849105144,0.07582777553106035,-0.023294592377188117,0.1577438344732347,0.20600592449222854
GCOW,,,,,,,,,,,,0.20221051957597536,-0.09146318716107615,0.1608523832037836,-0.048231697952058616,0.14220376532714485,0.04654527361223182,0.13164960882989374,0.02919680032019034,0.27956899398962887
GDE,,,,,,,,,,,,,,,,,,0.32958948129097343,0.4675541461463282,0.7585467727462187
GDEC,,,,,,,,,,,,,,,,,,,0.1193495744738633,0.1242217220152142
GDMA,,,,,,,,,,,,,,0.11617402572058322,0.20123977685606853,0.03187621074569269,-0.028247883454610823,0.01658508049609808,0.07812174129668725,0.2599421401850097
GDMN,,,,,,,,,,,,,,,,,-0.13548958638379027,0.0869055528726641,0.2998846547720382,2.264015930823964
GDOC,,,,,,,,,,,,,,,,,-0.16913320099015317,0.052037446425431844,-0.02022875490447673,0.11052113721906753
GDX,,0.21263397170900045,-0.3119416388815832,0.39024541409183877,0.2971012295509925,-0.15126471144822728,-0.12882377207499707,-0.5471671537569067,-0.16019932921742452,-0.2693938576321956,0.4890332494432601,0.0766317878173941,-0.10992479247381481,0.40083613172869614,0.23366501867209077,-0.1537238209605155,-0.06735776678849059,0.06268359573062732,0.1226473856575605,1.4751185963902076
GDXJ,,,,,0.6050228024999551,-0.3409322138745443,-0.21205534204097953,-0.622078829955242,-0.26276175827254555,-0.22478537566369194,0.6781278167759941,0.01492093723887944,-0.13582133117815165,0.3993303373277759,0.2999712481993009,-0.26414905890623375,-0.12658673802317633,0.036046027974656614,0.1781560240667115,1.6275407916905555
GEM,,,,,,,,,,,0.12397845009365405,0.35168172136183284,-0.15639398577281938,0.1724864529409984,0.10729127785813453,-0.007668376177763059,-0.21714702599106228,0.10951376306331495,0.07931468190763225,0.3413835785223507
GEME,,,,,,,,,,,,,,,,,,,,
GEND,,,,,,,,,,,,,,,,,,,,
GENW,,,,,,,,,,,,,,,,,,,,
GENZ,,,,0.3083417082556341,0.3274727214750246,-0.03862272874154571,0.1911929726435504,0.4660970132101838,-0.23990973795413484,-0.12360938086826978,0.12468546052834584,0.40276974368568497,-0.2606939387345567,0.28438718865399704,0.09877864888455368,-0.02811657073846696,-0.13535771502789562,0.10386772972286118,-0.02018451551581768,0.04945140405565662
GEOA,,,,,,,,,,,,,,,,,,,,
GFEB,,,,,,,,,,,,,,,,,,,0.13188669709052747,0.11525057836472707
GFLW,,,,,,,,,,,,,,,,,,,,0.19013700736191086
GGM,,,,,,,,,,,,,,,,,,,0.03927438910857162,0.025329239641110446
GGRW,,,,,,,,,,,,,,,,,-0.4389663280765608,0.42575458384439546,0.44137906483511213,0.18392974252594296
GGTL,,,,,,,,,,,,,,,,,,0.17077685055429948,0.12357855258524997,0.20020770434514823
GHTA,,,,,,,,,,,,,,,,,0.022487822793916923,0.13656323645195978,0.056779921154415325,0.10142206096006978
GIAX,,,,,,,,,,,,,,,,,,,,0.11600929484312306
GII,,,-0.2928737240927405,0.07175864282096178,-0.0022609600468840307,-0.0035367903253643584,0.046881632188816136,0.1495506448655921,0.13809656017819383,-0.11355909448804613,0.14326338194377364,0.18568756077746196,-0.10636134007109743,0.26068383129526507,-0.06403819061626226,0.13925793574518908,-0.01030748470739662,0.08455571187669086,0.14555556326362917,0.2128630532007183
GIND,,,,,,,,,,,,,,,,,,,,
GINX,,,,,,,,,,,,,,,,,,,,0.2645094282710547
GJAN,,,,,,,,,,,,,,,,,,,0.1217529958464032,0.10726367660941749
GJUL,,,,,,,,,,,,,,,,,,,0.14649785617111988,0.1306924423624296
GJUN,,,,,,,,,,,,,,,,,,,0.13636362541696156,0.10275590902012177
GK,,,,,,,,,,,,,,,,,-0.4312564078523259,0.2302868520983472,0.2157454366594529,0.1856907346217617
GKAT,,,,,,,,,,,,,,,,,,,,
GLBL,,,,,,,,,,,,,,,,,,,,
GLCR,,,,,,,,,,,,,,,,,,,,
GLD,0.189947295848522,0.32402056359519427,0.01956158402987751,0.24446240729463176,0.2633879541452555,0.10137685139973951,0.03912266659281283,-0.2883495492452477,-0.03745761160123151,-0.11062414572250323,0.06531248187935379,0.11930841096710076,-0.03116261668660425,0.17777954125035533,0.2390413643043121,-0.062359430719047704,0.007782317735067323,0.11756109492205047,0.269557483919147,0.6253362302359915
GLDM,,,,,,,,,,,,,,0.1800467991701622,0.24196724813492576,-0.06095042706480336,0.010893837931837291,0.1208219136277291,0.2739524608909416,0.6302904491315644
GLIN,,,,,,-0.5708422568517773,0.19840741443884213,-0.31005293113168586,0.4831908871031565,-0.0251714484882527,-0.03737912880433325,0.6165305051252021,-0.3839797304490592,-0.22051129213855225,-0.030239344650827893,0.28354606894851275,-0.222769973159045,0.3517996259297953,0.16169372876703192,-0.07698664291524737
GLL,,,,-0.4628956842806835,-0.43553301041501424,-0.29426435050531485,-0.1639957162089285,0.6782298765439274,-0.0033810296951580776,0.16213508537160215,-0.19405373093296485,-0.22487665128123513,0.07879146859185338,-0.2671808478557314,-0.4067441723397175,0.06635228285343708,-0.05026053457900792,-0.13569319431631366,-0.3368540259553381,-0.6241248340806935
GLOF,,,,,,,,,,,0.07675617214310648,0.2863315082130413,-0.1423560238215199,0.23251108424022582,0.09177333603498106,0.1880408660384736,-0.1706884859279818,0.2259470316628951,0.1845934727769749,0.24397428854081182
GLOW,,,,,,,,,,,,,,,,,,,,0.22282759585351042
GLRY,,,,,,,,,,,,,,,,0.1667547174244175,-0.22897445625030088,0.20616903709952528,0.1667098392270281,0.18048591772540012
GLWG,,,,,,,,,,,,,,,,,,,,
GMAR,,,,,,,,,,,,,,,,,,,0.1225951373754035,0.09388191050799777
GMAY,,,,,,,,,,,,,,,,,,,0.12335937760460625,0.12059950060225266
GMF,,,-0.4780832586550756,0.6384849269628974,0.16743903822794648,-0.20354153240055917,0.1676504209297791,-0.0043150973548218285,0.12456998293358912,-0.08551238464589317,0.08076963007689053,0.40531750483453544,-0.1615478778644044,0.20094841512203998,0.22189697881378678,-0.026081924097148157,-0.1965510298309726,0.06669652649292157,0.1826197293050611,0.22392743096635104
GMMA,,,,,,,,,,,,,,,,,,,,0.09488367543309795
